Path_Length_um
2.1772833275389325
2.3253176503893256
1.456421875
0.41366040507786495
0.17134375
1.2617686978503928
5.380107210545055
2.0267270601557303
1.1345218576167975
1.0843364351557303
0.085671875
2.089089508006123
1.6191551677725275
0.85671875
1.3058656076167974
1.441722905077865
0.5348187326167975
0.17134375
0.9276916550778649
0.5348187326167975
0.20683020253893247
0.32798853007786494
0.085671875
0.17134375
0.2925020775389325
0.085671875
0.20683020253893247
0.17134375
0.17134375
