xi_um,P_xi
0.0467187501620557,0.0634559062805077
0.0934375003241113,0.0725675235925805
0.140156250486167,0.0523917995444191
0.186875000648223,0.0475105759843801
0.233593750810278,0.063130491376505
0.280312500972334,0.0540188740644321
0.32703125113439,0.0468597461763749
0.373750001296445,0.0328669053042629
0.420468751458501,0.0325414904002603
0.467187501620557,0.0325414904002603
0.513906251782612,0.0286365115522291
0.560625001944668,0.0227790432801822
0.607343752106724,0.0169215750081354
0.654062502268779,0.0208265538561666
0.700781252430835,0.0283110966482265
0.747500002592891,0.0292873413602343
0.794218752754946,0.0175724048161406
0.840937502917002,0.0104132769280833
0.887656253079058,0.0198503091441588
0.934375003241113,0.015619915392125
0.981093753403169,0.022128213472177
1.02781250356522,0.0292873413602343
1.07453125372728,0.0123657663520989
1.12125000388934,0.0113895216400911
1.16796875405139,0.0123657663520989
1.21468750421345,0.0126911812561015
1.2614062543755,0.00715912788805727
1.30812500453756,0.0097624471200781
1.35484375469961,0.0231044581841848
1.40156250486167,0.0152945004881224
1.44828125502373,0.0097624471200781
1.49500000518578,0.00846078750406769
1.54171875534784,0.00846078750406769
1.58843750550989,0.00357956394402864
1.63515625567195,0.00488122356003905
1.681875005834,0.00097624471200781
1.72859375599606,0
1.77531250615812,0.000325414904002603
1.82203125632017,0.00325414904002603
1.86875000648223,0.00292873413602343
1.91546875664428,0.00488122356003905
1.96218750680634,0.00325414904002603
2.00890625696839,0.00357956394402864
2.05562500713045,0.00455580865603645
2.1023437572925,0.00911161731207289
2.14906250745456,0.00162707452001302
2.19578125761662,0.00292873413602343
2.24250000777867,0.00162707452001302
2.28921875794073,0.00195248942401562
2.33593750810278,0.00455580865603645
2.38265625826484,0.00357956394402864
2.42937500842689,0.00227790432801822
2.47609375858895,0.00162707452001302
2.52281250875101,0.000650829808005207
2.56953125891306,0.00195248942401562
2.61625000907512,0.00325414904002603
2.66296875923717,0.00130165961601041
2.70968750939923,0.000325414904002603
2.75640625956128,0.00097624471200781
2.80312500972334,0.00292873413602343
2.8498437598854,0.00390497884803124
2.89656251004745,0.00325414904002603
2.94328126020951,0.000650829808005207
2.99000001037156,0.00325414904002603
3.03671876053362,0.00097624471200781
3.08343751069567,0.00130165961601041
3.13015626085773,0.000325414904002603
3.17687501101978,0
3.22359376118184,0.000325414904002603
3.2703125113439,0.000650829808005207
3.31703126150595,0.000325414904002603
3.36375001166801,0
3.41046876183006,0
3.45718751199212,0.00097624471200781
3.50390626215417,0.00227790432801822
3.55062501231623,0.000325414904002603
3.59734376247829,0.00097624471200781
3.64406251264034,0.00130165961601041
3.6907812628024,0.000650829808005207
3.73750001296445,0
3.78421876312651,0.00260331923202083
3.83093751328856,0.00130165961601041
3.87765626345062,0
3.92437501361268,0
3.97109376377473,0
4.01781251393679,0
4.06453126409884,0
4.1112500142609,0
4.15796876442295,0
4.20468751458501,0.000325414904002603
4.25140626474707,0.000325414904002603
4.29812501490912,0
4.34484376507118,0
4.39156251523323,0
4.43828126539529,0
4.48500001555734,0
4.5317187657194,0
4.57843751588145,0
4.62515626604351,0.000650829808005207
4.67187501620557,0.00097624471200781
4.71859376636762,0
4.76531251652968,0
4.81203126669173,0.000650829808005207
4.85875001685379,0
4.90546876701584,0
4.9521875171779,0
4.99890626733996,0
5.04562501750201,0
5.09234376766407,0
5.13906251782612,0
5.18578126798818,0
5.23250001815023,0
5.27921876831229,0.000650829808005207
5.32593751847435,0
5.3726562686364,0
5.41937501879846,0
5.46609376896051,0
5.51281251912257,0
5.55953126928462,0
5.60625001944668,0
5.65296876960874,0
5.69968751977079,0
5.74640626993285,0
5.7931250200949,0
5.83984377025696,0
5.88656252041901,0
5.93328127058107,0
5.98000002074312,0.00780995769606248
