xi_um,P_xi
0.0467187501620557,0.0223277909738717
0.0934375003241113,0.0304038004750594
0.140156250486167,0.0304038004750594
0.186875000648223,0.0223277909738717
0.233593750810278,0.0299287410926366
0.280312500972334,0.0403800475059382
0.32703125113439,0.0380047505938242
0.373750001296445,0.0308788598574822
0.420468751458501,0.0323040380047506
0.467187501620557,0.0304038004750594
0.513906251782612,0.0375296912114014
0.560625001944668,0.0565320665083135
0.607343752106724,0.0456057007125891
0.654062502268779,0.0380047505938242
0.700781252430835,0.0194774346793349
0.747500002592891,0.0180522565320665
0.794218752754946,0.00712589073634204
0.840937502917002,0.0194774346793349
0.887656253079058,0.0166270783847981
0.934375003241113,0.0204275534441805
0.981093753403169,0.0280285035629454
1.02781250356522,0.0128266033254157
1.07453125372728,0.0190023752969121
1.12125000388934,0.0118764845605701
1.16796875405139,0.0123515439429929
1.21468750421345,0.00760095011876485
1.2614062543755,0.00285035629453682
1.30812500453756,0.00522565320665083
1.35484375469961,0.00807600950118765
1.40156250486167,0.00665083135391924
1.44828125502373,0.00997624703087886
1.49500000518578,0.00285035629453682
1.54171875534784,0.00760095011876485
1.58843750550989,0.0104513064133017
1.63515625567195,0.00712589073634204
1.681875005834,0.00950118764845606
1.72859375599606,0.0109263657957245
1.77531250615812,0.0175771971496437
1.82203125632017,0.0128266033254157
1.86875000648223,0.00855106888361045
1.91546875664428,0.00950118764845606
1.96218750680634,0.00855106888361045
2.00890625696839,0.00760095011876485
2.05562500713045,0.00570071258907363
2.1023437572925,0.00855106888361045
2.14906250745456,0.0171021377672209
2.19578125761662,0.0147268408551069
2.24250000777867,0.00997624703087886
2.28921875794073,0.00285035629453682
2.33593750810278,0.00285035629453682
2.38265625826484,0.00285035629453682
2.42937500842689,0.000475059382422803
2.47609375858895,0.00427553444180523
2.52281250875101,0.00902612826603325
2.56953125891306,0.00522565320665083
2.61625000907512,0.00285035629453682
2.66296875923717,0.00190023752969121
2.70968750939923,0.00332541567695962
2.75640625956128,0.000475059382422803
2.80312500972334,0
2.8498437598854,0.000950118764845606
2.89656251004745,0.000475059382422803
2.94328126020951,0
2.99000001037156,0.000950118764845606
3.03671876053362,0.00237529691211401
3.08343751069567,0.00190023752969121
3.13015626085773,0.00427553444180523
3.17687501101978,0.00617577197149644
3.22359376118184,0.00902612826603325
3.2703125113439,0.00190023752969121
3.31703126150595,0
3.36375001166801,0
3.41046876183006,0.00142517814726841
3.45718751199212,0.00380047505938242
3.50390626215417,0.000950118764845606
3.55062501231623,0.00285035629453682
3.59734376247829,0.00190023752969121
3.64406251264034,0.000475059382422803
3.6907812628024,0.000950118764845606
3.73750001296445,0.000475059382422803
3.78421876312651,0
3.83093751328856,0
3.87765626345062,0.00190023752969121
3.92437501361268,0.00665083135391924
3.97109376377473,0.00570071258907363
4.01781251393679,0.000475059382422803
4.06453126409884,0.000475059382422803
4.1112500142609,0.000475059382422803
4.15796876442295,0
4.20468751458501,0
4.25140626474707,0.000950118764845606
4.29812501490912,0.00237529691211401
4.34484376507118,0.00427553444180523
4.39156251523323,0.000950118764845606
4.43828126539529,0.00142517814726841
4.48500001555734,0.00237529691211401
4.5317187657194,0.00237529691211401
4.57843751588145,0
4.62515626604351,0
4.67187501620557,0.000950118764845606
4.71859376636762,0
4.76531251652968,0.000950118764845606
4.81203126669173,0
4.85875001685379,0
4.90546876701584,0
4.9521875171779,0
4.99890626733996,0
5.04562501750201,0
5.09234376766407,0
5.13906251782612,0
5.18578126798818,0
5.23250001815023,0
5.27921876831229,0
5.32593751847435,0
5.3726562686364,0
5.41937501879846,0.000950118764845606
5.46609376896051,0.000475059382422803
5.51281251912257,0
5.55953126928462,0
5.60625001944668,0
5.65296876960874,0
5.69968751977079,0
5.74640626993285,0
5.7931250200949,0
5.83984377025696,0
5.88656252041901,0
5.93328127058107,0
5.98000002074312,0.00950118764845606
