xi_um,P_xi
0.0467187501620557,0.0245740498034076
0.0934375003241113,0.0501310615989515
0.140156250486167,0.040956749672346
0.186875000648223,0.0599606815203146
0.233593750810278,0.0504587155963303
0.280312500972334,0.0501310615989515
0.32703125113439,0.0642201834862385
0.373750001296445,0.0399737876802097
0.420468751458501,0.0370249017038008
0.467187501620557,0.0422673656618611
0.513906251782612,0.0498034076015727
0.560625001944668,0.0330930537352556
0.607343752106724,0.0350589777195282
0.654062502268779,0.0294888597640891
0.700781252430835,0.0304718217562254
0.747500002592891,0.0163826998689384
0.794218752754946,0.0193315858453473
0.840937502917002,0.0258846657929227
0.887656253079058,0.0163826998689384
0.934375003241113,0.0137614678899083
0.981093753403169,0.0153997378768021
1.02781250356522,0.0150720838794233
1.07453125372728,0.0196592398427261
1.12125000388934,0.0117955439056356
1.16796875405139,0.0101572739187418
1.21468750421345,0.0137614678899083
1.2614062543755,0.00982961992136304
1.30812500453756,0.00589777195281782
1.35484375469961,0.0114678899082569
1.40156250486167,0.0144167758846658
1.44828125502373,0.0134338138925295
1.49500000518578,0.00753604193971166
1.54171875534784,0.00491480996068152
1.58843750550989,0.00294888597640891
1.63515625567195,0.00294888597640891
1.681875005834,0.00294888597640891
1.72859375599606,0.00491480996068152
1.77531250615812,0.00524246395806029
1.82203125632017,0.00557011795543906
1.86875000648223,0.00262123197903014
1.91546875664428,0.00524246395806029
1.96218750680634,0.000982961992136304
2.00890625696839,0.00425950196592398
2.05562500713045,0.00557011795543906
2.1023437572925,0.00196592398427261
2.14906250745456,0.00655307994757536
2.19578125761662,0.00327653997378768
2.24250000777867,0.00163826998689384
2.28921875794073,0.00131061598951507
2.33593750810278,0.000327653997378768
2.38265625826484,0.00851900393184797
2.42937500842689,0.0101572739187418
2.47609375858895,0.00425950196592398
2.52281250875101,0.00262123197903014
2.56953125891306,0.000327653997378768
2.61625000907512,0
2.66296875923717,0
2.70968750939923,0.00196592398427261
2.75640625956128,0.0114678899082569
2.80312500972334,0.00163826998689384
2.8498437598854,0.00131061598951507
2.89656251004745,0
2.94328126020951,0.00229357798165138
2.99000001037156,0
3.03671876053362,0
3.08343751069567,0.00393184796854522
3.13015626085773,0
3.17687501101978,0
3.22359376118184,0
3.2703125113439,0
3.31703126150595,0
3.36375001166801,0
3.41046876183006,0
3.45718751199212,0
3.50390626215417,0
3.55062501231623,0
3.59734376247829,0
3.64406251264034,0
3.6907812628024,0.000327653997378768
3.73750001296445,0
3.78421876312651,0.000327653997378768
3.83093751328856,0.000327653997378768
3.87765626345062,0.000655307994757536
3.92437501361268,0.000327653997378768
3.97109376377473,0
4.01781251393679,0
4.06453126409884,0
4.1112500142609,0
4.15796876442295,0
4.20468751458501,0
4.25140626474707,0
4.29812501490912,0.000327653997378768
4.34484376507118,0.00229357798165138
4.39156251523323,0.000982961992136304
4.43828126539529,0
4.48500001555734,0
4.5317187657194,0
4.57843751588145,0
4.62515626604351,0
4.67187501620557,0
4.71859376636762,0
4.76531251652968,0
4.81203126669173,0
4.85875001685379,0
4.90546876701584,0
4.9521875171779,0
4.99890626733996,0
5.04562501750201,0
5.09234376766407,0
5.13906251782612,0
5.18578126798818,0
5.23250001815023,0
5.27921876831229,0
5.32593751847435,0.000655307994757536
5.3726562686364,0
5.41937501879846,0
5.46609376896051,0
5.51281251912257,0.000327653997378768
5.55953126928462,0
5.60625001944668,0
5.65296876960874,0
5.69968751977079,0
5.74640626993285,0
5.7931250200949,0
5.83984377025696,0
5.88656252041901,0
5.93328127058107,0
5.98000002074312,0.00393184796854522
