metric,method_A,method_B,n_common,wilcoxon_n_eff,wilcoxon_W,wilcoxon_p_raw,wilcoxon_mode,wilcoxon_p_holm,sign_n,sign_pos,sign_p_raw,sign_p_holm,HL_estimate(A-B),median_diff(A-B)
precision,60%,OTSU,81,81,7.0,7.094310027887228e-15,approx(pratt),3.1214964122703803e-13,81,80,6.782881022934827e-23,3.052296460320672e-21,0.5132743362831859,0.5132743362831859
precision,60%,OVAL,81,81,263.0,4.7852459312837296e-11,approx(pratt),9.57049186256746e-10,81,68,3.8083949050165733e-10,6.474271338528175e-09,0.3125,0.3125
precision,60%,PLANKSTER,81,80,174.0,2.6683205854974923e-12,approx(pratt),6.93763352229348e-11,80,7,5.79510097338583e-15,1.6226282725480324e-13,-0.10044634140626829,-0.10044634140626829
precision,60%,PORED2,81,76,97.0,2.3917024454752804e-13,approx(pratt),7.41427758097337e-12,76,71,5.249233110119942e-16,1.627262264137182e-14,0.08760275045285582,0.08760275045285582
precision,60%,SAMJ,81,81,392.0,2.371075960142008e-09,approx(pratt),2.8452911521704098e-08,81,61,5.656214894965935e-06,6.221836384462529e-05,0.4284002396644697,0.4284002396644697
precision,60%,SEMI,81,77,181.0,3.904841827888904e-12,approx(pratt),9.37162038693337e-11,77,9,2.4488215083103315e-12,5.6322894691137625e-11,-0.03777029180346558,-0.03777029180346558
precision,60%,UNET,81,80,1518.0,0.5052681772502978,approx(pratt),1.0,80,35,0.31430657986393706,0.31430657986393706,-0.016518530940801607,-0.016518530940801607
precision,FREEHAND,ILASTIK,81,78,35.0,2.2204730548101617e-14,approx(pratt),7.993702997316582e-13,78,2,2.039496518310745e-20,7.954036421411906e-19,-0.48174619498148913,-0.48174619498148913
precision,FREEHAND,OTSU,81,65,280.0,5.538544587056222e-10,approx(pratt),8.307816880584333e-09,65,54,6.027539034309403e-08,9.041308551464105e-07,0.18914231921857863,0.18914231921857863
precision,FREEHAND,OVAL,81,59,1201.0,0.11359696874039142,approx(pratt),0.5679848437019571,59,37,0.06744461190078899,0.26977844760315595,0.0,0.0
precision,FREEHAND,PLANKSTER,81,81,26.0,1.433526774284674e-14,approx(pratt),5.590754419710229e-13,81,2,2.747893994901158e-21,1.0991575979604632e-19,-0.35941664666574025,-0.35941664666574025
precision,FREEHAND,PORED2,81,81,608.0,7.303601766434169e-07,approx(pratt),7.303601766434169e-06,81,20,5.656214894965935e-06,5.6562148949659354e-05,-0.11949275754120003,-0.11949275754120003
precision,FREEHAND,SAMJ,81,61,1257.0,0.15725596638182573,approx(pratt),0.47176789914547723,61,37,0.12373144253809215,0.2474628850761843,0.0,0.0
precision,FREEHAND,SEMI,81,81,135.0,6.964584380749054e-13,approx(pratt),1.9500836266097352e-11,81,12,7.033000834768929e-11,1.4066001669537858e-09,-0.3252032520325203,-0.3252032520325203
precision,FREEHAND,UNET,81,81,90.0,1.4463509650121874e-13,approx(pratt),4.917593281041437e-12,81,6,2.91096598559025e-16,9.606187752447826e-15,-0.2742484408973141,-0.2742484408973141
precision,ILASTIK,OTSU,81,78,11.0,9.178978845398813e-15,approx(pratt),3.6715915381595253e-13,78,76,2.039496518310745e-20,7.750086769580831e-19,0.758849191009995,0.758849191009995
precision,ILASTIK,OVAL,81,79,110.0,3.0771917234993127e-13,approx(pratt),9.231575170497938e-12,79,72,1.059068672061396e-14,2.859485414565769e-13,0.5601741884402217,0.5601741884402217
precision,ILASTIK,PLANKSTER,81,81,361.0,9.59189451611866e-10,approx(pratt),1.3428652322566123e-08,81,73,2.977302970952647e-14,7.443257427381617e-13,0.11454053989687896,0.11454053989687896
precision,ILASTIK,PORED2,81,81,119.0,4.002956255020111e-13,approx(pratt),1.1608573139558323e-11,81,76,2.2643223890053103e-17,7.925128361518586e-16,0.34750320842400617,0.34750320842400617
precision,ILASTIK,SAMJ,81,75,86.0,1.7899987280682287e-13,approx(pratt),5.727995929818332e-12,75,69,1.1641661378765454e-14,3.026831958479018e-13,0.6243628950050968,0.6243628950050968
precision,ILASTIK,SEMI,81,81,324.0,3.1692746633070695e-10,approx(pratt),5.387766927622018e-09,81,75,2.91096598559025e-16,9.3150911538888e-15,0.20473377635573065,0.20473377635573065
precision,ILASTIK,UNET,81,81,288.0,1.0486801504398054e-10,approx(pratt),1.9924922858356304e-09,81,74,3.167382755726581e-15,9.185409991607084e-14,0.19564880920693317,0.19564880920693317
precision,OTSU,OVAL,81,67,493.0,1.4234151696138248e-07,approx(pratt),1.5657566865752073e-06,67,19,0.000521612756811516,0.0036512892976806118,-0.06983703823159351,-0.06983703823159351
precision,OTSU,PLANKSTER,81,81,7.0,7.094310027887228e-15,approx(pratt),3.050553311991508e-13,81,1,6.782881022934827e-23,2.984467650091324e-21,-0.6287077331144449,-0.6287077331144449
precision,OTSU,PORED2,81,81,13.0,8.866500267367073e-15,approx(pratt),3.6352651096205e-13,81,1,6.782881022934827e-23,2.9166388398619756e-21,-0.3615293510091873,-0.3615293510091873
precision,OTSU,SAMJ,81,67,1557.0,0.8115400282106705,approx(pratt),0.8115400282106705,67,42,0.04980011429472864,0.24900057147364318,0.0015048908954100827,0.0015048908954100827
precision,OTSU,SEMI,81,81,5.0,6.584967218280533e-15,approx(pratt),2.96323524822624e-13,81,1,6.782881022934827e-23,2.8488100296326273e-21,-0.547600185172712,-0.547600185172712
precision,OTSU,UNET,81,81,7.0,7.094310027887228e-15,approx(pratt),2.979610211712636e-13,81,1,6.782881022934827e-23,2.780981219403279e-21,-0.47993088782562465,-0.47993088782562465
precision,OVAL,PLANKSTER,81,81,91.0,1.4984811729006286e-13,approx(pratt),4.944987870572075e-12,81,8,2.977302970952647e-14,7.145527130286352e-13,-0.3975309553326979,-0.3975309553326979
precision,OVAL,PORED2,81,81,660.0,2.498144539554867e-06,approx(pratt),2.2483300855993802e-05,81,23,0.0001266111519644753,0.0010128892157158023,-0.16231930413510637,-0.16231930413510637
precision,OVAL,SAMJ,81,58,1196.0,0.12027272125770445,approx(pratt),0.4810908850308178,58,37,0.047940324071666984,0.2876419444300019,0.0,0.0
precision,OVAL,SEMI,81,81,208.0,8.119431837876516e-12,approx(pratt),1.8674693227115987e-10,81,11,1.1828221854912694e-11,2.6022088080807925e-10,-0.35390118488710043,-0.35390118488710043
precision,OVAL,UNET,81,81,209.0,8.390491365261371e-12,approx(pratt),1.8459081003575017e-10,81,12,7.033000834768929e-11,1.3362701586060965e-09,-0.32131034853122814,-0.32131034853122814
precision,PLANKSTER,PORED2,81,80,34.0,1.958372512560799e-14,approx(pratt),7.245978296474956e-13,80,77,1.4128410298528223e-19,5.0862277074701604e-18,0.24059924450549453,0.24059924450549453
precision,PLANKSTER,SAMJ,81,81,242.0,2.44978926555348e-11,approx(pratt),5.144557457662308e-10,81,67,1.8890284038209304e-09,3.0224454461134887e-08,0.5343980343980343,0.5343980343980343
precision,PLANKSTER,SEMI,81,80,703.0,6.6848609440157065e-06,approx(pratt),5.347888755212565e-05,80,61,2.7318699228822653e-06,3.278243907458718e-05,0.05813876520047678,0.05813876520047678
precision,PLANKSTER,UNET,81,80,61.0,5.2235034783411313e-14,approx(pratt),1.8282262174193958e-12,80,74,5.396645380673323e-16,1.618993614201997e-14,0.10207921098194417,0.10207921098194417
precision,PORED2,SAMJ,81,81,742.0,1.5447543155038395e-05,approx(pratt),0.00010813280208526877,81,59,4.769842118193509e-05,0.0004292857906374158,0.29345703125,0.29345703125
precision,PORED2,SEMI,81,77,27.0,1.7783229601905326e-14,approx(pratt),6.757627248724024e-13,77,2,3.975760896174872e-20,1.4710315315847027e-18,-0.14210899982418101,-0.14210899982418101
precision,PORED2,UNET,81,80,173.0,2.5801813266357807e-12,approx(pratt),6.966489581916608e-11,80,11,2.0495153187175896e-11,4.303982169306938e-10,-0.12743857919482127,-0.12743857919482127
precision,SAMJ,SEMI,81,81,328.0,3.577461746968154e-10,approx(pratt),5.7239387951490465e-09,81,18,5.204403564731414e-07,7.28616499062398e-06,-0.4782608695652174,-0.4782608695652174
precision,SAMJ,UNET,81,81,379.0,1.626377960269483e-09,approx(pratt),2.114291348350328e-08,81,18,5.204403564731414e-07,6.765724634150838e-06,-0.4368932038834951,-0.4368932038834951
precision,SEMI,UNET,81,80,1191.0,0.027395498397272882,approx(pratt),0.16437299038363729,80,48,0.09291188222054622,0.27873564666163864,0.018431281094527407,0.018431281094527407
recall,60%,FREEHAND,81,81,0.0,5.253944685618369e-15,approx(pratt),2.311735661672082e-13,81,81,8.271806125530277e-25,3.7223127564886245e-23,0.8378033205619412,0.8378033205619412
recall,60%,ILASTIK,81,76,0.0,7.160135719358663e-15,approx(pratt),2.0764393586140121e-13,76,76,2.6469779601696886e-23,8.999725064576941e-22,0.4026610644257703,0.4026610644257703
recall,60%,OTSU,81,81,0.0,5.33100105760119e-15,approx(pratt),2.2923304547685117e-13,81,81,8.271806125530277e-25,3.639594695233322e-23,0.9530540131246845,0.9530540131246845
recall,60%,OVAL,81,80,2.0,5.852267443000278e-15,approx(pratt),1.9897709306200945e-13,80,79,1.3400325923359048e-22,4.0200977770077145e-21,0.9207988980716253,0.9207988980716253
recall,60%,PLANKSTER,81,78,0.0,6.097015081612781e-15,approx(pratt),2.0120149769322177e-13,78,78,6.617444900424222e-24,2.3161057151484775e-22,0.2319618366129994,0.2319618366129994
recall,60%,PORED2,81,67,264.0,2.2467457505515557e-10,approx(pratt),3.3701186258273336e-09,67,55,1.0273195443541004e-07,1.4382473620957405e-06,0.0826446280991735,0.0826446280991735
recall,60%,SAMJ,81,81,0.0,5.361380316302872e-15,approx(pratt),2.144552126521149e-13,81,81,8.271806125530277e-25,3.556876633978019e-23,0.9354838709677419,0.9354838709677419
recall,60%,SEMI,81,66,20.0,8.344047899967679e-14,approx(pratt),1.6688095799935357e-12,66,65,1.81603863891322e-18,3.63207727782644e-17,0.031604054859868835,0.031604054859868835
recall,60%,UNET,81,75,466.0,2.4943657022631716e-08,approx(pratt),2.743802272489489e-07,75,60,1.5877990745379462e-07,2.06413879689933e-06,0.0915977961432507,0.0915977961432507
recall,FREEHAND,ILASTIK,81,78,251.0,3.585106234204447e-11,approx(pratt),6.09468059814756e-10,78,13,1.807703105408552e-09,2.711554658112828e-08,-0.40593141797961074,-0.40593141797961074
recall,FREEHAND,OTSU,81,65,395.0,1.519726736835125e-08,approx(pratt),1.82367208420215e-07,65,51,4.475224849487538e-06,5.370269819385046e-05,0.08427876823338737,0.08427876823338737
recall,FREEHAND,OVAL,81,58,1030.0,0.019040246335298404,approx(pratt),0.07616098534119362,58,38,0.024746035842440804,0.0742381075273224,0.0,0.0
recall,FREEHAND,PLANKSTER,81,81,3.0,6.1095653054926054e-15,approx(pratt),1.9550608977576337e-13,81,1,6.782881022934827e-23,2.1705219273391446e-21,-0.6013427109974425,-0.6013427109974425
recall,FREEHAND,PORED2,81,81,42.0,2.500778837913053e-14,approx(pratt),5.501713443408716e-13,81,3,7.332294385792548e-20,1.686427708732286e-18,-0.7123287671232877,-0.7123287671232877
recall,FREEHAND,SAMJ,81,61,914.0,0.0023477795444287954,approx(pratt),0.014086677266572773,61,45,0.0002642786618272985,0.002114229294618388,0.013414634146341463,0.013414634146341463
recall,FREEHAND,SEMI,81,81,0.0,5.33100105760119e-15,approx(pratt),2.2390204441924998e-13,81,0,8.271806125530277e-25,3.474158572722716e-23,-0.8057932850559579,-0.8057932850559579
recall,FREEHAND,UNET,81,81,0.0,5.458653832199187e-15,approx(pratt),2.019701917913699e-13,81,0,8.271806125530277e-25,3.3914405114674135e-23,-0.7258064516129032,-0.7258064516129032
recall,ILASTIK,OTSU,81,78,11.0,9.164241052650261e-15,approx(pratt),2.1994178526360626e-13,78,76,2.039496518310745e-20,4.894791643945788e-19,0.5109489051094891,0.5109489051094891
recall,ILASTIK,OVAL,81,79,328.0,3.7371554953325523e-10,approx(pratt),5.232017693465573e-09,79,67,2.048841172810755e-10,3.278145876497208e-09,0.46537949400798934,0.46537949400798934
recall,ILASTIK,PLANKSTER,81,79,653.0,2.198750090466983e-06,approx(pratt),1.9788750814202844e-05,79,25,0.0014660719473423367,0.010262503631396358,-0.16398330351818724,-0.16398330351818724
recall,ILASTIK,PORED2,81,76,6.0,8.948782285404925e-15,approx(pratt),2.2371955713512314e-13,76,1,2.0381730293306602e-21,5.503067179192783e-20,-0.20658263305322122,-0.20658263305322122
recall,ILASTIK,SAMJ,81,76,50.0,4.478831503148818e-14,approx(pratt),9.405546156612518e-13,76,72,3.589836803538052e-17,6.820689926722299e-16,0.39766839378238344,0.39766839378238344
recall,ILASTIK,SEMI,81,76,0.0,7.160135719358663e-15,approx(pratt),2.0048380014204256e-13,76,0,2.6469779601696886e-23,8.735027268559972e-22,-0.32506887052341604,-0.32506887052341604
recall,ILASTIK,UNET,81,78,398.0,3.0672890173088682e-09,approx(pratt),3.9874757225015285e-08,78,19,6.41506390670917e-06,7.056570297380087e-05,-0.29371231696813094,-0.29371231696813094
recall,OTSU,OVAL,81,67,791.0,0.00011564939050067817,approx(pratt),0.0008095457335047472,67,26,0.08643723427347082,0.17287446854694163,-0.00975609756097561,-0.00975609756097561
recall,OTSU,PLANKSTER,81,81,1.0,5.669928057069226e-15,approx(pratt),1.9844748199742293e-13,81,1,6.782881022934827e-23,2.1026931171097963e-21,-0.7,-0.7
recall,OTSU,PORED2,81,81,0.0,5.33100105760119e-15,approx(pratt),2.185710433616488e-13,81,0,8.271806125530277e-25,3.3087224502121107e-23,-0.8493150684931506,-0.8493150684931506
recall,OTSU,SAMJ,81,67,1542.0,0.7571211254142834,approx(pratt),0.7571211254142834,67,44,0.013933875024287785,0.05573550009715114,0.0038498556304138597,0.0038498556304138597
recall,OTSU,SEMI,81,81,0.0,5.361380316302872e-15,approx(pratt),2.0909383233581202e-13,81,0,8.271806125530277e-25,3.226004388956808e-23,-0.9207436399217221,-0.9207436399217221
recall,OTSU,UNET,81,81,0.0,5.458653832199187e-15,approx(pratt),1.9651153795917073e-13,81,0,8.271806125530277e-25,3.143286327701505e-23,-0.8521168753726893,-0.8521168753726893
recall,OVAL,PLANKSTER,81,81,91.0,1.4980200172770244e-13,approx(pratt),2.8462380328263462e-12,81,4,1.4495364161868997e-18,3.1889801156111794e-17,-0.6277372262773723,-0.6277372262773723
recall,OVAL,PORED2,81,80,100.0,2.0378315531204115e-13,approx(pratt),3.66809679561674e-12,80,5,4.252865905071769e-17,7.655158629129184e-16,-0.79328165374677,-0.79328165374677
recall,OVAL,SAMJ,81,58,1099.0,0.04380977572830722,approx(pratt),0.13142932718492167,58,39,0.011928139715763179,0.05964069857881589,0.0,0.0
recall,OVAL,SEMI,81,80,4.0,6.3716694917734096e-15,approx(pratt),1.975217542449757e-13,80,1,1.3400325923359048e-22,3.886094517774124e-21,-0.8746575342465753,-0.8746575342465753
recall,OVAL,UNET,81,81,12.0,8.536257011855504e-15,approx(pratt),2.3047893932009864e-13,81,2,2.747893994901158e-21,7.144524386743011e-20,-0.8,-0.8
recall,PLANKSTER,PORED2,81,78,838.0,0.00011514829719903778,approx(pratt),0.0009211863775923022,78,19,6.41506390670917e-06,6.41506390670917e-05,-0.1428571428571429,-0.1428571428571429
recall,PLANKSTER,SAMJ,81,81,13.0,8.865749689317534e-15,approx(pratt),2.305094919222559e-13,81,77,1.4495364161868997e-18,3.0440264739924895e-17,0.6633540372670808,0.6633540372670808
recall,PLANKSTER,SEMI,81,78,23.0,1.4301850158920808e-14,approx(pratt),3.2894255365517857e-13,78,1,5.227781471335135e-22,1.4637788119738378e-20,-0.19372037914691953,-0.19372037914691953
recall,PLANKSTER,UNET,81,79,263.0,5.01474941066871e-11,approx(pratt),8.023599057069936e-10,79,11,3.544560973532992e-11,6.025753655006086e-10,-0.16650625601539937,-0.16650625601539937
recall,PORED2,SAMJ,81,81,0.0,5.1529721988594824e-15,approx(pratt),2.3188374894867673e-13,81,81,8.271806125530277e-25,3.0605682664462024e-23,0.8033205619412516,0.8033205619412516
recall,PORED2,SEMI,81,66,449.0,5.3897492096691386e-08,approx(pratt),5.389749209669139e-07,66,15,1.0096127351113507e-05,9.086514616002156e-05,-0.04063360881542699,-0.04063360881542699
recall,PORED2,UNET,81,76,1564.0,0.6768634923051512,approx(pratt),1.0,76,39,0.9087769252754927,0.9087769252754927,0.0,0.0
recall,SAMJ,SEMI,81,81,0.0,5.3868200755612645e-15,approx(pratt),2.0469916287132806e-13,81,0,8.271806125530277e-25,2.9778502051908996e-23,-0.8914634146341464,-0.8914634146341464
recall,SAMJ,UNET,81,81,7.0,7.0882634753743436e-15,approx(pratt),2.126479042612303e-13,81,2,2.747893994901158e-21,6.869734987252895e-20,-0.8234323432343235,-0.8234323432343235
recall,SEMI,UNET,81,77,1064.0,0.00538865046887199,approx(pratt),0.02694325234435995,77,52,0.002799053877277624,0.016794323263665742,0.05653912050256993,0.05653912050256993
specificity,60%,FREEHAND,81,81,231.0,1.7163299599752153e-11,approx(pratt),4.1191919039405165e-10,81,16,3.641398627788796e-08,6.190377667240953e-07,-0.34822451317296677,-0.34822451317296677
specificity,60%,ILASTIK,81,81,0.0,5.4638189733703355e-15,approx(pratt),2.2401657790818375e-13,81,0,8.271806125530277e-25,3.7223127564886245e-23,-0.3421153111874762,-0.3421153111874762
specificity,60%,OTSU,81,81,943.0,0.0007359135916807494,approx(pratt),0.005887308733445995,81,30,0.02565435797169624,0.23088922174526616,-0.09322033898305082,-0.09322033898305082
specificity,60%,OVAL,81,81,239.0,2.224025040214281e-11,approx(pratt),5.115257592492846e-10,81,10,1.799344170436706e-12,4.318426009048094e-11,-0.360655737704918,-0.360655737704918
specificity,60%,PLANKSTER,81,80,8.0,7.500302054575282e-15,approx(pratt),2.850114780738607e-13,80,2,5.3617847305687254e-21,2.091096044921803e-19,-0.23163418290854576,-0.23163418290854576
specificity,60%,PORED2,81,76,360.0,1.1549144410268089e-09,approx(pratt),2.3098288820536177e-08,76,64,1.0023457813247953e-09,2.0046915626495906e-08,0.11630036630036622,0.11630036630036622
specificity,60%,SAMJ,81,81,0.0,5.459123201557926e-15,approx(pratt),2.4020142086854873e-13,81,0,8.271806125530277e-25,3.639594695233322e-23,-0.38501799149492966,-0.38501799149492966
specificity,60%,SEMI,81,77,246.0,3.255610752807998e-11,approx(pratt),6.836782580896795e-10,77,8,3.137352112678877e-13,8.470850704232968e-12,-0.07379798732761833,-0.07379798732761833
specificity,60%,UNET,81,80,856.0,0.00015487822230603787,approx(pratt),0.0013939040007543409,80,31,0.056664426345121144,0.33998655807072686,-0.08781977854142797,-0.08781977854142797
specificity,FREEHAND,ILASTIK,81,75,1301.0,0.10074555741321327,approx(pratt),0.5037277870660664,75,32,0.24804574189252784,1.0,-0.01519644180874724,-0.01519644180874724
specificity,FREEHAND,OTSU,81,80,195.0,5.375247015073807e-12,approx(pratt),1.3975642239191898e-10,80,69,2.0495153187175896e-11,4.713885233050456e-10,0.1953534031413613,0.1953534031413613
specificity,FREEHAND,OVAL,81,61,1102.0,0.031553759056354075,approx(pratt),0.18932255433812445,61,22,0.03961701489849968,0.2773191042894978,0.0,0.0
specificity,FREEHAND,PLANKSTER,81,81,1095.0,0.007809917534827476,approx(pratt),0.054669422743792336,81,51,0.02565435797169624,0.20523486377356992,0.08636026686434395,0.08636026686434395
specificity,FREEHAND,PORED2,81,81,92.0,1.5424644654988903e-13,approx(pratt),4.935886289596449e-12,81,73,2.977302970952647e-14,8.634178615762676e-13,0.4529280948851001,0.4529280948851001
specificity,FREEHAND,SAMJ,81,62,369.0,1.4275948139302633e-08,approx(pratt),2.141392220895395e-07,62,9,1.0507232717140574e-08,1.8913018890853034e-07,-0.07342342342342345,-0.07342342342342345
specificity,FREEHAND,SEMI,81,81,418.0,4.982183267144818e-09,approx(pratt),7.971493227431709e-08,81,62,1.7730682926908962e-06,2.304988780498165e-05,0.2558063460909388,0.2558063460909388
specificity,FREEHAND,UNET,81,81,138.0,7.72186186507791e-13,approx(pratt),2.0849027035710358e-11,81,74,3.167382755726581e-15,9.502148267179742e-14,0.19103313840155944,0.19103313840155944
specificity,ILASTIK,OTSU,81,81,416.0,4.710147746235878e-09,approx(pratt),8.007251168600992e-08,81,67,1.8890284038209304e-09,3.589153967259768e-08,0.28214971209213047,0.28214971209213047
specificity,ILASTIK,OVAL,81,75,1629.0,0.9230884427909823,approx(pratt),0.9230884427909823,75,38,1.0,1.0,0.0,0.0
specificity,ILASTIK,PLANKSTER,81,81,62.0,5.3193205122115986e-14,approx(pratt),1.7553757690298275e-12,81,76,2.2643223890053103e-17,7.472263883717524e-16,0.09670487106017189,0.09670487106017189
specificity,ILASTIK,PORED2,81,81,0.0,5.4633492261101e-15,approx(pratt),2.294606674966242e-13,81,81,8.271806125530277e-25,3.556876633978019e-23,0.4805401111993646,0.4805401111993646
specificity,ILASTIK,SAMJ,81,69,580.0,9.099630238673263e-07,approx(pratt),1.182951931027524e-05,69,14,6.921916920059638e-07,1.0382875380089457e-05,-0.01637426900584793,-0.01637426900584793
specificity,ILASTIK,SEMI,81,81,0.0,5.4638189733703355e-15,approx(pratt),2.1855275893481343e-13,81,81,8.271806125530277e-25,3.474158572722716e-23,0.2716049382716049,0.2716049382716049
specificity,ILASTIK,UNET,81,81,18.0,1.067070749882741e-14,approx(pratt),3.8414546995778673e-13,81,78,7.332294385792548e-20,2.7862718666011682e-18,0.2722513089005236,0.2722513089005236
specificity,OTSU,OVAL,81,80,239.0,2.2603748519106047e-11,approx(pratt),4.97282467420333e-10,80,9,4.3739781822391746e-13,1.1372343273821854e-11,-0.2465049928673324,-0.2465049928673324
specificity,OTSU,PLANKSTER,81,81,696.0,5.65798313763189e-06,approx(pratt),6.223781451395079e-05,81,21,1.69358312158601e-05,0.00018629414337446108,-0.17213114754098358,-0.17213114754098358
specificity,OTSU,PORED2,81,81,493.0,3.916767909889626e-08,approx(pratt),5.483475073845476e-07,81,60,1.69358312158601e-05,0.00016935831215860098,0.27996965098634297,0.27996965098634297
specificity,OTSU,SAMJ,81,80,94.0,1.6956327357096853e-13,approx(pratt),5.256461480700025e-12,80,3,1.4128410298528223e-19,5.0862277074701604e-18,-0.3118455497382199,-0.3118455497382199
specificity,OTSU,SEMI,81,81,1369.0,0.17065262982204854,approx(pratt),0.6826105192881942,81,38,0.6569924675863577,1.0,-0.024364406779661008,-0.024364406779661008
specificity,OTSU,UNET,81,81,1513.0,0.48886365530540643,approx(pratt),0.9777273106108129,81,39,0.8243132151052083,1.0,-0.006896551724137945,-0.006896551724137945
specificity,OVAL,PLANKSTER,81,80,853.0,0.00014631657199852424,approx(pratt),0.0014631657199852424,80,60,8.580559867049611e-06,0.00010296671840459534,0.10691823899371067,0.10691823899371067
specificity,OVAL,PORED2,81,81,114.0,3.348923360037269e-13,approx(pratt),9.71187774410808e-12,81,73,2.977302970952647e-14,8.336448318667411e-13,0.49668615984405456,0.49668615984405456
specificity,OVAL,SAMJ,81,59,523.0,1.5202670367987535e-06,approx(pratt),1.824320444158504e-05,59,11,1.2416282261784595e-06,1.7382795166498433e-05,-0.03063063063063065,-0.03063063063063065
specificity,OVAL,SEMI,81,81,390.0,2.2378884351111087e-09,approx(pratt),4.0281991831999955e-08,81,69,7.033000834768929e-11,1.5472601836491644e-09,0.2731958762886598,0.2731958762886598
specificity,OVAL,UNET,81,81,224.0,1.3695585091847874e-11,approx(pratt),3.4238962729619685e-10,81,69,7.033000834768929e-11,1.4769301753014751e-09,0.26124437781109444,0.26124437781109444
specificity,PLANKSTER,PORED2,81,80,16.0,1.009282127564593e-14,approx(pratt),3.7343438719889945e-13,80,76,2.7577887293885173e-18,9.376481679920959e-17,0.36656782802075616,0.36656782802075616
specificity,PLANKSTER,SAMJ,81,80,58.0,4.6877264000674576e-14,approx(pratt),1.5938269760229356e-12,80,3,1.4128410298528223e-19,4.944943604484878e-18,-0.13921673819742486,-0.13921673819742486
specificity,PLANKSTER,SEMI,81,80,133.0,6.612817578179359e-13,approx(pratt),1.8515889218902204e-11,80,71,4.3739781822391746e-13,1.0934945455597936e-11,0.14955022488755632,0.14955022488755632
specificity,PLANKSTER,UNET,81,80,31.0,1.754398024986604e-14,approx(pratt),6.140393087453114e-13,80,75,4.252865905071769e-17,1.360917089622966e-15,0.16460905349794236,0.16460905349794236
specificity,PORED2,SAMJ,81,81,0.0,5.33100105760119e-15,approx(pratt),2.3989504759205355e-13,81,0,8.271806125530277e-25,3.3914405114674135e-23,-0.5520340586565753,-0.5520340586565753
specificity,PORED2,SEMI,81,76,91.0,1.936595387881375e-13,approx(pratt),5.809786163644125e-12,76,5,5.249233110119942e-16,1.627262264137182e-14,-0.17848882035466462,-0.17848882035466462
specificity,PORED2,UNET,81,80,388.0,2.142781410391784e-09,approx(pratt),4.071284679744389e-08,80,17,2.2661405044675463e-07,3.625824807148074e-06,-0.21491658488714427,-0.21491658488714427
specificity,SAMJ,SEMI,81,81,0.0,5.461940211135383e-15,approx(pratt),2.3486342907882147e-13,81,81,8.271806125530277e-25,3.3087224502121107e-23,0.2731958762886598,0.2731958762886598
specificity,SAMJ,UNET,81,81,8.0,7.363329129290615e-15,approx(pratt),2.8716983604233397e-13,81,78,7.332294385792548e-20,2.7129489227432427e-18,0.3155444126074498,0.3155444126074498
specificity,SEMI,UNET,81,80,1465.0,0.3597911035735396,approx(pratt),1.0,80,44,0.43404225534547874,1.0,0.019933554817275767,0.019933554817275767
balanced_accuracy,60%,FREEHAND,81,76,10.0,1.0378534838151968e-14,approx(pratt),3.8400578901162283e-13,76,75,2.0381730293306602e-21,6.725970996791179e-20,0.24987133160536068,0.24987133160536068
balanced_accuracy,60%,ILASTIK,81,81,1454.0,0.3320933964501185,approx(pratt),1.0,81,44,0.5052364407669357,1.0,0.03536287555369377,0.03536287555369377
balanced_accuracy,60%,OTSU,81,80,6.0,6.962263856318232e-15,approx(pratt),2.7849055425272927e-13,80,79,1.3400325923359048e-22,5.762140147044391e-21,0.4186472940000588,0.4186472940000588
balanced_accuracy,60%,OVAL,81,78,99.0,2.2042311626853033e-13,approx(pratt),4.628885441639137e-12,78,75,5.238237034277805e-19,1.4143239992550074e-17,0.24170106725734997,0.24170106725734997
balanced_accuracy,60%,PLANKSTER,81,80,1513.0,0.49034192478220007,approx(pratt),1.0,80,40,1.0,1.0,0.0,0.0
balanced_accuracy,60%,PORED2,81,76,60.0,6.426699388610556e-14,approx(pratt),1.8637428226970612e-12,76,72,3.589836803538052e-17,8.25662464813752e-16,0.14218853651018848,0.14218853651018848
balanced_accuracy,60%,SAMJ,81,77,97.0,2.1988833566892084e-13,approx(pratt),4.837543384716258e-12,77,70,3.5245694262351566e-14,6.696681909846798e-13,0.20967667426790804,0.20967667426790804
balanced_accuracy,60%,SEMI,81,77,1017.0,0.0026633879852734567,approx(pratt),0.03462404380855494,77,25,0.002799053877277624,0.03638770040460911,-0.013760699866438686,-0.013760699866438686
balanced_accuracy,60%,UNET,81,80,1547.0,0.596331673765485,approx(pratt),1.0,80,40,1.0,1.0,0.0,0.0
balanced_accuracy,FREEHAND,ILASTIK,81,78,36.0,2.3038787645613742e-14,approx(pratt),7.14202417014026e-13,78,3,5.238237034277805e-19,1.3619416289122293e-17,-0.23180683465124363,-0.23180683465124363
balanced_accuracy,FREEHAND,OTSU,81,80,22.0,1.2598381455203802e-14,approx(pratt),4.409433509321331e-13,80,79,1.3400325923359048e-22,5.6281368878108e-21,0.1622222222222222,0.1622222222222222
balanced_accuracy,FREEHAND,OVAL,81,61,1511.0,0.8345795382589445,approx(pratt),1.0,61,32,0.7981526273057179,1.0,0.0,0.0
balanced_accuracy,FREEHAND,PLANKSTER,81,80,43.0,2.7207274762604424e-14,approx(pratt),8.162182428781328e-13,80,1,1.3400325923359048e-22,5.49413362857721e-21,-0.2532449666186539,-0.2532449666186539
