0,0
0.0186875000648223,0
0.0373750001296445,0.0161290322580645
0.0560625001944668,0.032258064516129
0.0747500002592891,0.032258064516129
0.0934375003241113,0.112903225806452
0.112125000388934,0.0645161290322581
0.130812500453756,0.17741935483871
0.149500000518578,0.112903225806452
0.1681875005834,0.0483870967741935
0.186875000648223,0.0967741935483871
0.205562500713045,0.0483870967741935
0.224250000777867,0.112903225806452
0.242937500842689,0.0161290322580645
0.261625000907512,0.032258064516129
0.280312500972334,0.032258064516129
0.299000001037156,0.0161290322580645
0.317687501101979,0.0161290322580645
0.336375001166801,0
0.355062501231623,0
0.373750001296445,0
0.392437501361268,0.0161290322580645
0.41112500142609,0
0.429812501490912,0.0161290322580645
0.448500001555734,0
