0,0
0.0186875000648223,0
0.0373750001296445,0.0108695652173913
0.0560625001944668,0.0108695652173913
0.0747500002592891,0.0434782608695652
0.0934375003241113,0.130434782608696
0.112125000388934,0.0869565217391304
0.130812500453756,0.141304347826087
0.149500000518578,0.130434782608696
0.1681875005834,0.0326086956521739
0.186875000648223,0.0869565217391304
0.205562500713045,0.0652173913043478
0.224250000777867,0.0217391304347826
0.242937500842689,0.0543478260869565
0.261625000907512,0.0434782608695652
0.280312500972334,0.0326086956521739
0.299000001037156,0.0652173913043478
0.317687501101979,0.0108695652173913
0.336375001166801,0
0.355062501231623,0.0108695652173913
0.373750001296445,0.0108695652173913
0.392437501361268,0.0108695652173913
