0,0
0.0186875000648223,0
0.0373750001296445,0
0.0560625001944668,0.043956043956044
0.0747500002592891,0.0769230769230769
0.0934375003241113,0.131868131868132
0.112125000388934,0.0769230769230769
0.130812500453756,0.10989010989011
0.149500000518578,0.142857142857143
0.1681875005834,0.0659340659340659
0.186875000648223,0.0989010989010989
0.205562500713045,0.032967032967033
0.224250000777867,0.043956043956044
0.242937500842689,0.032967032967033
0.261625000907512,0.043956043956044
0.280312500972334,0.0769230769230769
0.299000001037156,0
0.317687501101979,0
0.336375001166801,0
0.355062501231623,0
0.373750001296445,0
0.392437501361268,0.010989010989011
0.41112500142609,0
0.429812501490912,0
0.448500001555734,0
0.467187501620557,0.010989010989011
